soc_percent,p_net_w,irradiance_wm2,weather_index,demand_index,centroid,fis_mode
0.0,-60.0,150.0,0.17,0.85,0.3147,M0
0.0,-55.0,150.0,0.17,0.85,0.3147,M0
0.0,-50.0,150.0,0.17,0.85,0.3147,M0
0.0,-45.0,150.0,0.17,0.85,0.3147,M0
0.0,-40.0,150.0,0.17,0.85,0.3147,M0
0.0,-35.0,150.0,0.17,0.85,0.3147,M0
0.0,-30.0,150.0,0.17,0.85,0.3147,M0
0.0,-25.0,150.0,0.17,0.85,0.3147,M0
0.0,-20.0,150.0,0.17,0.85,0.3147,M0
0.0,-15.0,150.0,0.17,0.85,0.3147,M0
0.0,-10.0,150.0,0.17,0.85,0.3147,M0
0.0,-5.0,150.0,0.17,0.85,0.3147,M0
0.0,0.0,150.0,0.17,0.85,0.3147,M0
0.0,5.0,150.0,0.17,0.85,0.3147,M0
0.0,10.0,150.0,0.17,0.85,0.3147,M0
0.0,15.0,150.0,0.17,0.85,0.3147,M0
0.0,20.0,150.0,0.17,0.85,0.3147,M0
0.0,25.0,150.0,0.17,0.85,0.3147,M0
0.0,30.0,150.0,0.17,0.85,0.3147,M0
0.0,35.0,150.0,0.17,0.85,0.3147,M0
0.0,40.0,150.0,0.17,0.85,0.3147,M0
0.0,45.0,150.0,0.17,0.85,0.3147,M0
0.0,50.0,150.0,0.17,0.85,0.3147,M0
0.0,55.0,150.0,0.17,0.85,0.3147,M0
0.0,60.0,150.0,0.17,0.85,0.3147,M0
0.0,65.0,150.0,0.17,0.85,0.3147,M0
0.0,70.0,150.0,0.17,0.85,0.3147,M0
0.0,75.0,150.0,0.17,0.85,0.3147,M0
0.0,80.0,150.0,0.17,0.85,0.3147,M0
0.0,85.0,150.0,0.17,0.85,0.3147,M0
0.0,90.0,150.0,0.17,0.85,0.3147,M0
0.0,95.0,150.0,0.17,0.85,0.3147,M0
0.0,100.0,150.0,0.17,0.85,0.3147,M0
0.0,105.0,150.0,0.17,0.85,0.3147,M0
0.0,110.0,150.0,0.17,0.85,0.3147,M0
0.0,115.0,150.0,0.17,0.85,0.3147,M0
0.0,120.0,150.0,0.17,0.85,0.3147,M0
0.0,125.0,150.0,0.17,0.85,0.3147,M0
0.0,130.0,150.0,0.17,0.85,0.3147,M0
0.0,135.0,150.0,0.17,0.85,0.3147,M0
0.0,140.0,150.0,0.17,0.85,0.3147,M0
0.0,145.0,150.0,0.17,0.85,0.3147,M0
0.0,150.0,150.0,0.17,0.85,0.3147,M0
0.0,155.0,150.0,0.17,0.85,0.3147,M0
0.0,160.0,150.0,0.17,0.85,0.3147,M0
0.0,165.0,150.0,0.17,0.85,0.3147,M0
0.0,170.0,150.0,0.17,0.85,0.3147,M0
0.0,175.0,150.0,0.17,0.85,0.3147,M0
0.0,180.0,150.0,0.17,0.85,0.3147,M0
0.0,185.0,150.0,0.17,0.85,0.3147,M0
0.0,190.0,150.0,0.17,0.85,0.3147,M0
0.0,195.0,150.0,0.17,0.85,0.3147,M0
0.0,200.0,150.0,0.17,0.85,0.3147,M0
0.0,205.0,150.0,0.17,0.85,0.3147,M0
0.0,210.0,150.0,0.17,0.85,0.3147,M0
0.0,215.0,150.0,0.17,0.85,0.3147,M0
0.0,220.0,150.0,0.17,0.85,0.3147,M0
0.0,225.0,150.0,0.17,0.85,0.3147,M0
0.0,230.0,150.0,0.17,0.85,0.3147,M0
0.0,235.0,150.0,0.17,0.85,0.3147,M0
0.0,240.0,150.0,0.17,0.85,0.3147,M0
0.0,245.0,150.0,0.17,0.85,0.3147,M0
0.0,250.0,150.0,0.17,0.85,0.3147,M0
0.0,255.0,150.0,0.17,0.85,0.3147,M0
0.0,260.0,150.0,0.17,0.85,0.3147,M0
0.0,265.0,150.0,0.17,0.85,0.3147,M0
0.0,270.0,150.0,0.17,0.85,0.3147,M0
0.0,275.0,150.0,0.17,0.85,0.3147,M0
0.0,280.0,150.0,0.17,0.85,0.3147,M0
0.0,285.0,150.0,0.17,0.85,0.3147,M0
0.0,290.0,150.0,0.17,0.85,0.3147,M0
0.0,295.0,150.0,0.17,0.85,0.3147,M0
0.0,300.0,150.0,0.17,0.85,0.3147,M0
1.0,-350.0,150.0,0.17,0.85,0.6921,M1
1.0,-345.0,150.0,0.17,0.85,0.6921,M1
1.0,-340.0,150.0,0.17,0.85,0.6921,M1
1.0,-335.0,150.0,0.17,0.85,0.6921,M1
1.0,-330.0,150.0,0.17,0.85,0.6921,M1
1.0,-325.0,150.0,0.17,0.85,0.6921,M1
1.0,-320.0,150.0,0.17,0.85,0.6921,M1
1.0,-315.0,150.0,0.17,0.85,0.6921,M1
1.0,-310.0,150.0,0.17,0.85,0.6921,M1
1.0,-305.0,150.0,0.17,0.85,0.6921,M1
1.0,-300.0,150.0,0.17,0.85,0.6921,M1
1.0,-295.0,150.0,0.17,0.85,0.6921,M1
1.0,-290.0,150.0,0.17,0.85,0.6921,M1
1.0,-285.0,150.0,0.17,0.85,0.6921,M1
1.0,-280.0,150.0,0.17,0.85,0.6921,M1
1.0,-275.0,150.0,0.17,0.85,0.6921,M1
1.0,-270.0,150.0,0.17,0.85,0.6921,M1
1.0,-265.0,150.0,0.17,0.85,0.6921,M1
1.0,-260.0,150.0,0.17,0.85,0.6921,M1
1.0,-255.0,150.0,0.17,0.85,0.6921,M1
1.0,-250.0,150.0,0.17,0.85,0.6921,M1
1.0,-245.0,150.0,0.17,0.85,0.6921,M1
1.0,-240.0,150.0,0.17,0.85,0.6921,M1
1.0,-235.0,150.0,0.17,0.85,0.6921,M1
1.0,-230.0,150.0,0.17,0.85,0.6921,M1
1.0,-225.0,150.0,0.17,0.85,0.6921,M1
1.0,-220.0,150.0,0.17,0.85,0.6921,M1
1.0,-215.0,150.0,0.17,0.85,0.6917,M1
1.0,-210.0,150.0,0.17,0.85,0.6903,M1
1.0,-205.0,150.0,0.17,0.85,0.688,M1
1.0,-200.0,150.0,0.17,0.85,0.6846,M1
1.0,-195.0,150.0,0.17,0.85,0.6803,M1
1.0,-190.0,150.0,0.17,0.85,0.6748,M1
1.0,-185.0,150.0,0.17,0.85,0.668,M1
1.0,-180.0,150.0,0.17,0.85,0.6598,M1
1.0,-175.0,150.0,0.17,0.85,0.6501,M1
1.0,-170.0,150.0,0.17,0.85,0.6385,M1
1.0,-165.0,150.0,0.17,0.85,0.6247,M1
1.0,-160.0,150.0,0.17,0.85,0.6085,M1
1.0,-155.0,150.0,0.17,0.85,0.5892,M1
1.0,-150.0,150.0,0.17,0.85,0.5666,M1
1.0,-145.0,150.0,0.17,0.85,0.54,M1
1.0,-140.0,150.0,0.17,0.85,0.5087,M1
1.0,-135.0,150.0,0.17,0.85,0.4717,M0
1.0,-130.0,150.0,0.17,0.85,0.4281,M0
1.0,-125.0,150.0,0.17,0.85,0.3764,M0
1.0,-120.0,150.0,0.17,0.85,0.3147,M0
1.0,-115.0,150.0,0.17,0.85,0.3147,M0
1.0,-110.0,150.0,0.17,0.85,0.3147,M0
1.0,-105.0,150.0,0.17,0.85,0.3147,M0
1.0,-100.0,150.0,0.17,0.85,0.3147,M0
1.0,-95.0,150.0,0.17,0.85,0.3147,M0
1.0,-90.0,150.0,0.17,0.85,0.3147,M0
1.0,-85.0,150.0,0.17,0.85,0.3147,M0
1.0,-80.0,150.0,0.17,0.85,0.3147,M0
1.0,-75.0,150.0,0.17,0.85,0.3147,M0
1.0,-70.0,150.0,0.17,0.85,0.3147,M0
1.0,-65.0,150.0,0.17,0.85,0.3147,M0
1.0,-60.0,150.0,0.17,0.85,0.3147,M0
1.0,-55.0,150.0,0.17,0.85,0.3147,M0
1.0,-50.0,150.0,0.17,0.85,0.3147,M0
1.0,-45.0,150.0,0.17,0.85,0.3147,M0
1.0,-40.0,150.0,0.17,0.85,0.3147,M0
1.0,-35.0,150.0,0.17,0.85,0.3147,M0
1.0,-30.0,150.0,0.17,0.85,0.3147,M0
1.0,-25.0,150.0,0.17,0.85,0.3147,M0
1.0,-20.0,150.0,0.17,0.85,0.3147,M0
1.0,-15.0,150.0,0.17,0.85,0.3147,M0
1.0,-10.0,150.0,0.17,0.85,0.3147,M0
1.0,-5.0,150.0,0.17,0.85,0.3147,M0
1.0,0.0,150.0,0.17,0.85,0.3147,M0
1.0,5.0,150.0,0.17,0.85,0.3147,M0
1.0,10.0,150.0,0.17,0.85,0.3147,M0
1.0,15.0,150.0,0.17,0.85,0.3147,M0
1.0,20.0,150.0,0.17,0.85,0.3147,M0
1.0,25.0,150.0,0.17,0.85,0.3147,M0
1.0,30.0,150.0,0.17,0.85,0.3147,M0
1.0,35.0,150.0,0.17,0.85,0.3147,M0
1.0,40.0,150.0,0.17,0.85,0.3147,M0
1.0,45.0,150.0,0.17,0.85,0.3147,M0
1.0,50.0,150.0,0.17,0.85,0.3147,M0
1.0,55.0,150.0,0.17,0.85,0.3147,M0
1.0,60.0,150.0,0.17,0.85,0.3147,M0
1.0,65.0,150.0,0.17,0.85,0.3147,M0
1.0,70.0,150.0,0.17,0.85,0.3147,M0
1.0,75.0,150.0,0.17,0.85,0.3147,M0
1.0,80.0,150.0,0.17,0.85,0.3147,M0
1.0,85.0,150.0,0.17,0.85,0.3147,M0
1.0,90.0,150.0,0.17,0.85,0.3147,M0
1.0,95.0,150.0,0.17,0.85,0.3147,M0
1.0,100.0,150.0,0.17,0.85,0.3147,M0
1.0,105.0,150.0,0.17,0.85,0.3147,M0
1.0,110.0,150.0,0.17,0.85,0.3147,M0
1.0,115.0,150.0,0.17,0.85,0.3147,M0
1.0,120.0,150.0,0.17,0.85,0.3147,M0
1.0,125.0,150.0,0.17,0.85,0.3147,M0
1.0,130.0,150.0,0.17,0.85,0.3147,M0
1.0,135.0,150.0,0.17,0.85,0.3147,M0
1.0,140.0,150.0,0.17,0.85,0.3147,M0
1.0,145.0,150.0,0.17,0.85,0.3147,M0
1.0,150.0,150.0,0.17,0.85,0.3147,M0
1.0,155.0,150.0,0.17,0.85,0.3147,M0
1.0,160.0,150.0,0.17,0.85,0.3147,M0
1.0,165.0,150.0,0.17,0.85,0.3147,M0
1.0,170.0,150.0,0.17,0.85,0.3147,M0
1.0,175.0,150.0,0.17,0.85,0.3147,M0
1.0,180.0,150.0,0.17,0.85,0.3147,M0
1.0,185.0,150.0,0.17,0.85,0.3147,M0
1.0,190.0,150.0,0.17,0.85,0.3147,M0
1.0,195.0,150.0,0.17,0.85,0.3147,M0
1.0,200.0,150.0,0.17,0.85,0.3147,M0
1.0,205.0,150.0,0.17,0.85,0.3147,M0
1.0,210.0,150.0,0.17,0.85,0.3147,M0
1.0,215.0,150.0,0.17,0.85,0.3147,M0
1.0,220.0,150.0,0.17,0.85,0.3147,M0
1.0,225.0,150.0,0.17,0.85,0.3147,M0
1.0,230.0,150.0,0.17,0.85,0.3147,M0
1.0,235.0,150.0,0.17,0.85,0.3147,M0
1.0,240.0,150.0,0.17,0.85,0.3147,M0
1.0,245.0,150.0,0.17,0.85,0.3147,M0
1.0,250.0,150.0,0.17,0.85,0.3147,M0
1.0,255.0,150.0,0.17,0.85,0.3147,M0
1.0,260.0,150.0,0.17,0.85,0.3147,M0
1.0,265.0,150.0,0.17,0.85,0.3147,M0
1.0,270.0,150.0,0.17,0.85,0.3147,M0
1.0,275.0,150.0,0.17,0.85,0.3147,M0
1.0,280.0,150.0,0.17,0.85,0.3147,M0
1.0,285.0,150.0,0.17,0.85,0.3147,M0
1.0,290.0,150.0,0.17,0.85,0.3147,M0
1.0,295.0,150.0,0.17,0.85,0.3147,M0
1.0,300.0,150.0,0.17,0.85,0.3147,M0
2.0,-350.0,150.0,0.17,0.85,0.6921,M1
2.0,-345.0,150.0,0.17,0.85,0.6921,M1
2.0,-340.0,150.0,0.17,0.85,0.6921,M1
2.0,-335.0,150.0,0.17,0.85,0.6921,M1
2.0,-330.0,150.0,0.17,0.85,0.6921,M1
2.0,-325.0,150.0,0.17,0.85,0.6921,M1
2.0,-320.0,150.0,0.17,0.85,0.6921,M1
2.0,-315.0,150.0,0.17,0.85,0.6921,M1
2.0,-310.0,150.0,0.17,0.85,0.6921,M1
2.0,-305.0,150.0,0.17,0.85,0.6921,M1
2.0,-300.0,150.0,0.17,0.85,0.6921,M1
2.0,-295.0,150.0,0.17,0.85,0.6921,M1
2.0,-290.0,150.0,0.17,0.85,0.6921,M1
2.0,-285.0,150.0,0.17,0.85,0.6921,M1
2.0,-280.0,150.0,0.17,0.85,0.6921,M1
2.0,-275.0,150.0,0.17,0.85,0.6921,M1
2.0,-270.0,150.0,0.17,0.85,0.6921,M1
2.0,-265.0,150.0,0.17,0.85,0.6921,M1
2.0,-260.0,150.0,0.17,0.85,0.6921,M1
2.0,-255.0,150.0,0.17,0.85,0.6921,M1
2.0,-250.0,150.0,0.17,0.85,0.6921,M1
2.0,-245.0,150.0,0.17,0.85,0.6921,M1
2.0,-240.0,150.0,0.17,0.85,0.6921,M1
2.0,-235.0,150.0,0.17,0.85,0.6921,M1
2.0,-230.0,150.0,0.17,0.85,0.6921,M1
2.0,-225.0,150.0,0.17,0.85,0.6921,M1
2.0,-220.0,150.0,0.17,0.85,0.6921,M1
2.0,-215.0,150.0,0.17,0.85,0.6917,M1
2.0,-210.0,150.0,0.17,0.85,0.6903,M1
2.0,-205.0,150.0,0.17,0.85,0.688,M1
2.0,-200.0,150.0,0.17,0.85,0.6846,M1
2.0,-195.0,150.0,0.17,0.85,0.6803,M1
2.0,-190.0,150.0,0.17,0.85,0.6748,M1
2.0,-185.0,150.0,0.17,0.85,0.668,M1
2.0,-180.0,150.0,0.17,0.85,0.6598,M1
2.0,-175.0,150.0,0.17,0.85,0.6501,M1
2.0,-170.0,150.0,0.17,0.85,0.6385,M1
2.0,-165.0,150.0,0.17,0.85,0.6247,M1
2.0,-160.0,150.0,0.17,0.85,0.6085,M1
2.0,-155.0,150.0,0.17,0.85,0.5892,M1
2.0,-150.0,150.0,0.17,0.85,0.5666,M1
2.0,-145.0,150.0,0.17,0.85,0.54,M1
2.0,-140.0,150.0,0.17,0.85,0.5087,M1
2.0,-135.0,150.0,0.17,0.85,0.4717,M0
2.0,-130.0,150.0,0.17,0.85,0.4281,M0
2.0,-125.0,150.0,0.17,0.85,0.3764,M0
2.0,-120.0,150.0,0.17,0.85,0.3147,M0
2.0,-115.0,150.0,0.17,0.85,0.3147,M0
2.0,-110.0,150.0,0.17,0.85,0.3147,M0
2.0,-105.0,150.0,0.17,0.85,0.3147,M0
2.0,-100.0,150.0,0.17,0.85,0.3147,M0
2.0,-95.0,150.0,0.17,0.85,0.3147,M0
2.0,-90.0,150.0,0.17,0.85,0.3147,M0
2.0,-85.0,150.0,0.17,0.85,0.3147,M0
2.0,-80.0,150.0,0.17,0.85,0.3147,M0
2.0,-75.0,150.0,0.17,0.85,0.3147,M0
2.0,-70.0,150.0,0.17,0.85,0.3147,M0
2.0,-65.0,150.0,0.17,0.85,0.3147,M0
2.0,-60.0,150.0,0.17,0.85,0.3147,M0
2.0,-55.0,150.0,0.17,0.85,0.3147,M0
2.0,-50.0,150.0,0.17,0.85,0.3147,M0
2.0,-45.0,150.0,0.17,0.85,0.3147,M0
2.0,-40.0,150.0,0.17,0.85,0.3147,M0
2.0,-35.0,150.0,0.17,0.85,0.3147,M0
2.0,-30.0,150.0,0.17,0.85,0.3147,M0
2.0,-25.0,150.0,0.17,0.85,0.3147,M0
2.0,-20.0,150.0,0.17,0.85,0.3147,M0
2.0,-15.0,150.0,0.17,0.85,0.3147,M0
2.0,-10.0,150.0,0.17,0.85,0.3147,M0
2.0,-5.0,150.0,0.17,0.85,0.3147,M0
2.0,0.0,150.0,0.17,0.85,0.3147,M0
2.0,5.0,150.0,0.17,0.85,0.3147,M0
2.0,10.0,150.0,0.17,0.85,0.3147,M0
2.0,15.0,150.0,0.17,0.85,0.3147,M0
2.0,20.0,150.0,0.17,0.85,0.3147,M0
2.0,25.0,150.0,0.17,0.85,0.3147,M0
2.0,30.0,150.0,0.17,0.85,0.3147,M0
2.0,35.0,150.0,0.17,0.85,0.3147,M0
2.0,40.0,150.0,0.17,0.85,0.3147,M0
2.0,45.0,150.0,0.17,0.85,0.3147,M0
2.0,50.0,150.0,0.17,0.85,0.3147,M0
2.0,55.0,150.0,0.17,0.85,0.3147,M0
2.0,60.0,150.0,0.17,0.85,0.3147,M0
2.0,65.0,150.0,0.17,0.85,0.3147,M0
2.0,70.0,150.0,0.17,0.85,0.3147,M0
2.0,75.0,150.0,0.17,0.85,0.3147,M0
2.0,80.0,150.0,0.17,0.85,0.3147,M0
2.0,85.0,150.0,0.17,0.85,0.3147,M0
2.0,90.0,150.0,0.17,0.85,0.3147,M0
2.0,95.0,150.0,0.17,0.85,0.3147,M0
2.0,100.0,150.0,0.17,0.85,0.3147,M0
2.0,105.0,150.0,0.17,0.85,0.3147,M0
2.0,110.0,150.0,0.17,0.85,0.3147,M0
2.0,115.0,150.0,0.17,0.85,0.3147,M0
2.0,120.0,150.0,0.17,0.85,0.3147,M0
2.0,125.0,150.0,0.17,0.85,0.3147,M0
2.0,130.0,150.0,0.17,0.85,0.3147,M0
2.0,135.0,150.0,0.17,0.85,0.3147,M0
2.0,140.0,150.0,0.17,0.85,0.3147,M0
2.0,145.0,150.0,0.17,0.85,0.3147,M0
2.0,150.0,150.0,0.17,0.85,0.3147,M0
2.0,155.0,150.0,0.17,0.85,0.3147,M0
2.0,160.0,150.0,0.17,0.85,0.3147,M0
2.0,165.0,150.0,0.17,0.85,0.3147,M0
2.0,170.0,150.0,0.17,0.85,0.3147,M0
2.0,175.0,150.0,0.17,0.85,0.3147,M0
2.0,180.0,150.0,0.17,0.85,0.3147,M0
2.0,185.0,150.0,0.17,0.85,0.3147,M0
2.0,190.0,150.0,0.17,0.85,0.3147,M0
2.0,195.0,150.0,0.17,0.85,0.3147,M0
2.0,200.0,150.0,0.17,0.85,0.3147,M0
2.0,205.0,150.0,0.17,0.85,0.3147,M0
2.0,210.0,150.0,0.17,0.85,0.3147,M0
2.0,215.0,150.0,0.17,0.85,0.3147,M0
2.0,220.0,150.0,0.17,0.85,0.3147,M0
2.0,225.0,150.0,0.17,0.85,0.3147,M0
2.0,230.0,150.0,0.17,0.85,0.3147,M0
2.0,235.0,150.0,0.17,0.85,0.3147,M0
2.0,240.0,150.0,0.17,0.85,0.3147,M0
2.0,245.0,150.0,0.17,0.85,0.3147,M0
2.0,250.0,150.0,0.17,0.85,0.3147,M0
2.0,255.0,150.0,0.17,0.85,0.3147,M0
2.0,260.0,150.0,0.17,0.85,0.3147,M0
2.0,265.0,150.0,0.17,0.85,0.3147,M0
2.0,270.0,150.0,0.17,0.85,0.3147,M0
2.0,275.0,150.0,0.17,0.85,0.3147,M0
2.0,280.0,150.0,0.17,0.85,0.3147,M0
2.0,285.0,150.0,0.17,0.85,0.3147,M0
2.0,290.0,150.0,0.17,0.85,0.3147,M0
2.0,295.0,150.0,0.17,0.85,0.3147,M0
2.0,300.0,150.0,0.17,0.85,0.3147,M0
3.0,-350.0,150.0,0.17,0.85,0.6921,M1
3.0,-345.0,150.0,0.17,0.85,0.6921,M1
3.0,-340.0,150.0,0.17,0.85,0.6921,M1
3.0,-335.0,150.0,0.17,0.85,0.6921,M1
3.0,-330.0,150.0,0.17,0.85,0.6921,M1
3.0,-325.0,150.0,0.17,0.85,0.6921,M1
3.0,-320.0,150.0,0.17,0.85,0.6921,M1
3.0,-315.0,150.0,0.17,0.85,0.6921,M1
3.0,-310.0,150.0,0.17,0.85,0.6921,M1
3.0,-305.0,150.0,0.17,0.85,0.6921,M1
3.0,-300.0,150.0,0.17,0.85,0.6921,M1
3.0,-295.0,150.0,0.17,0.85,0.6921,M1
3.0,-290.0,150.0,0.17,0.85,0.6921,M1
3.0,-285.0,150.0,0.17,0.85,0.6921,M1
3.0,-280.0,150.0,0.17,0.85,0.6921,M1
3.0,-275.0,150.0,0.17,0.85,0.6921,M1
3.0,-270.0,150.0,0.17,0.85,0.6921,M1
3.0,-265.0,150.0,0.17,0.85,0.6921,M1
3.0,-260.0,150.0,0.17,0.85,0.6921,M1
3.0,-255.0,150.0,0.17,0.85,0.6921,M1
3.0,-250.0,150.0,0.17,0.85,0.6921,M1
3.0,-245.0,150.0,0.17,0.85,0.6921,M1
3.0,-240.0,150.0,0.17,0.85,0.6921,M1
3.0,-235.0,150.0,0.17,0.85,0.6921,M1
3.0,-230.0,150.0,0.17,0.85,0.6921,M1
3.0,-225.0,150.0,0.17,0.85,0.6921,M1
3.0,-220.0,150.0,0.17,0.85,0.6921,M1
3.0,-215.0,150.0,0.17,0.85,0.6917,M1
3.0,-210.0,150.0,0.17,0.85,0.6903,M1
3.0,-205.0,150.0,0.17,0.85,0.688,M1
3.0,-200.0,150.0,0.17,0.85,0.6846,M1
3.0,-195.0,150.0,0.17,0.85,0.6803,M1
3.0,-190.0,150.0,0.17,0.85,0.6748,M1
3.0,-185.0,150.0,0.17,0.85,0.668,M1
3.0,-180.0,150.0,0.17,0.85,0.6598,M1
3.0,-175.0,150.0,0.17,0.85,0.6501,M1
3.0,-170.0,150.0,0.17,0.85,0.6385,M1
3.0,-165.0,150.0,0.17,0.85,0.6247,M1
3.0,-160.0,150.0,0.17,0.85,0.6085,M1
3.0,-155.0,150.0,0.17,0.85,0.5892,M1
3.0,-150.0,150.0,0.17,0.85,0.5666,M1
3.0,-145.0,150.0,0.17,0.85,0.54,M1
3.0,-140.0,150.0,0.17,0.85,0.5087,M1
3.0,-135.0,150.0,0.17,0.85,0.4717,M0
3.0,-130.0,150.0,0.17,0.85,0.4281,M0
3.0,-125.0,150.0,0.17,0.85,0.3764,M0
3.0,-120.0,150.0,0.17,0.85,0.3147,M0
3.0,-115.0,150.0,0.17,0.85,0.3147,M0
3.0,-110.0,150.0,0.17,0.85,0.3147,M0
3.0,-105.0,150.0,0.17,0.85,0.3147,M0
3.0,-100.0,150.0,0.17,0.85,0.3147,M0
3.0,-95.0,150.0,0.17,0.85,0.3147,M0
3.0,-90.0,150.0,0.17,0.85,0.3147,M0
3.0,-85.0,150.0,0.17,0.85,0.3147,M0
3.0,-80.0,150.0,0.17,0.85,0.3147,M0
3.0,-75.0,150.0,0.17,0.85,0.3147,M0
3.0,-70.0,150.0,0.17,0.85,0.3147,M0
3.0,-65.0,150.0,0.17,0.85,0.3147,M0
3.0,-60.0,150.0,0.17,0.85,0.3147,M0
3.0,-55.0,150.0,0.17,0.85,0.3147,M0
3.0,-50.0,150.0,0.17,0.85,0.3147,M0
3.0,-45.0,150.0,0.17,0.85,0.3147,M0
3.0,-40.0,150.0,0.17,0.85,0.3147,M0
3.0,-35.0,150.0,0.17,0.85,0.3147,M0
3.0,-30.0,150.0,0.17,0.85,0.3147,M0
3.0,-25.0,150.0,0.17,0.85,0.3147,M0
3.0,-20.0,150.0,0.17,0.85,0.3147,M0
3.0,-15.0,150.0,0.17,0.85,0.3147,M0
3.0,-10.0,150.0,0.17,0.85,0.3147,M0
3.0,-5.0,150.0,0.17,0.85,0.3147,M0
3.0,0.0,150.0,0.17,0.85,0.3147,M0
3.0,5.0,150.0,0.17,0.85,0.3147,M0
3.0,10.0,150.0,0.17,0.85,0.3147,M0
3.0,15.0,150.0,0.17,0.85,0.3147,M0
3.0,20.0,150.0,0.17,0.85,0.3147,M0
3.0,25.0,150.0,0.17,0.85,0.3147,M0
3.0,30.0,150.0,0.17,0.85,0.3147,M0
3.0,35.0,150.0,0.17,0.85,0.3147,M0
3.0,40.0,150.0,0.17,0.85,0.3147,M0
3.0,45.0,150.0,0.17,0.85,0.3147,M0
3.0,50.0,150.0,0.17,0.85,0.3147,M0
3.0,55.0,150.0,0.17,0.85,0.3147,M0
3.0,60.0,150.0,0.17,0.85,0.3147,M0
3.0,65.0,150.0,0.17,0.85,0.3147,M0
3.0,70.0,150.0,0.17,0.85,0.3147,M0
3.0,75.0,150.0,0.17,0.85,0.3147,M0
3.0,80.0,150.0,0.17,0.85,0.3147,M0
3.0,85.0,150.0,0.17,0.85,0.3147,M0
3.0,90.0,150.0,0.17,0.85,0.3147,M0
3.0,95.0,150.0,0.17,0.85,0.3147,M0
3.0,100.0,150.0,0.17,0.85,0.3147,M0
3.0,105.0,150.0,0.17,0.85,0.3147,M0
3.0,110.0,150.0,0.17,0.85,0.3147,M0
3.0,115.0,150.0,0.17,0.85,0.3147,M0
